project,clock_name,modality,cell_type,feature,coefficient,importance,rank,model_type
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr12:19242854-19243354,-0.1100015739139726,,83,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr1:22019004-22019504,0.0936757705506994,,178,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr1:221263721-221264221,0.0979880383344194,,144,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr1:221440576-221441076,0.1079156301959334,,88,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr1:24930107-24930607,0.0958547224503702,,158,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr12:53412501-53413001,0.0933865175472641,,181,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr12:58884545-58885045,-0.117543961459471,,60,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr1:26391366-26391866,-0.0921309175277864,,198,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr12:68425588-68426088,-0.0953514689658176,,160,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr12:71157890-71158390,0.1990514839883713,,4,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr12:84911231-84911731,0.1124641732851139,,75,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr12:8540863-8541363,0.1225406083431872,,50,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr13:109918003-109918503,0.0924259475392054,,195,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr1:31239609-31240109,0.1115249887493376,,77,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr13:39892790-39893290,0.0951520877675825,,162,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr13:61423833-61424333,0.0998208806290756,,134,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr14:31937666-31938166,0.0925521696161887,,194,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr14:35366061-35366561,0.1061978319709613,,100,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr14:37622298-37622798,-0.0987323083527786,,140,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr14:52043616-52044116,-0.0970500551893625,,151,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr14:75354590-75355090,-0.1411829574480723,,23,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr14:77219527-77220027,0.0936911319734924,,177,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr14:80378163-80378663,-0.0958949346365778,,156,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr14:89603998-89604498,-0.1479718127796923,,20,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr1:50417061-50417561,-0.1315320406116265,,41,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr1:53049874-53050374,-0.1033687472944444,,116,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr15:34182841-34183341,0.0927893260047954,,190,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr15:36256337-36256837,0.1112012106482048,,78,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr15:38651415-38651915,-0.1202622263575584,,52,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr15:60093493-60093993,0.0941670011531354,,171,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr15:60575963-60576463,-0.0938258449188732,,174,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr15:60761344-60761844,-0.1062476289569488,,99,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr15:61712170-61712670,0.0994837622705553,,138,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr15:62904437-62904937,-0.0928273972508105,,187,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr15:64014932-64015432,-0.1050097054200861,,106,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr15:74123559-74124059,-0.1198779427666929,,54,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr15:76342395-76342895,-0.0948485079986699,,164,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr15:90342551-90343051,0.1012027589971632,,128,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr15:98003957-98004457,-0.1078628436829107,,90,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr16:10181473-10181973,0.1038451671731912,,113,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr16:1872005-1872505,-0.11633940221038,,64,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr16:20763714-20764214,0.1488293653609073,,16,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr16:28534389-28534889,0.1178391437871164,,58,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr16:28538825-28539325,0.1852660713780601,,6,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr16:3484616-3485116,0.1397406061064315,,26,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr1:64129747-64130247,-0.0936979871876905,,176,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr16:51321261-51321761,-0.0932366546207817,,184,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr16:79595197-79595697,0.1002700184186497,,132,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr16:83995705-83996205,0.0986746573419125,,141,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr16:89201648-89202148,-0.1252104976466082,,47,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr17:32256250-32256750,0.1101098759214909,,82,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr17:36103475-36103975,-0.1327675233055688,,37,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr17:42040102-42040602,-0.0941013777476641,,172,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr17:55674100-55674600,-0.1047955540535946,,108,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr17:9842282-9842782,0.1035957095979524,,115,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr18:21163831-21164331,0.1046590019981247,,110,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr18:58043916-58044416,-0.1863068020907431,,5,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr18:58051744-58052244,-0.1595447567792216,,13,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr18:58052723-58053223,-0.1380134177256551,,29,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr18:712485-712985,-0.1106500768691894,,79,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr1:87398574-87399074,-0.117819424378443,,59,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr18:812798-813298,-0.1037686887636535,,114,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr1:9163033-9163533,0.1368623544949308,,33,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr1:9182148-9182648,0.1624729408446956,,10,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr1:9182883-9183383,0.1486337998517075,,18,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr19:19514140-19514640,-0.139121345596082,,27,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr19:35126472-35126972,0.1020632030316124,,123,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr19:41790703-41791203,-0.1093719012617319,,85,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr19:4516813-4517313,0.0937608880010937,,175,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr19:48398598-48399098,-0.1482928456576026,,19,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr19:49746131-49746631,-0.1199173755042998,,53,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr19:5827889-5828389,-0.2120961763041602,,1,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr19:6997614-6998114,0.0979784215311159,,145,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr19:8069015-8069515,-0.0995338566731302,,137,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr1:99648048-99648548,-0.106836252963615,,96,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr20:19917876-19918376,-0.1046849112733754,,109,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr20:20161509-20162009,-0.1245431059894865,,48,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr20:45348180-45348680,0.0925780364738272,,192,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr2:101179961-101180461,0.1003225172679424,,131,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr2:10486982-10487482,-0.1019355207064239,,124,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr21:38437592-38438092,-0.1029274314887375,,119,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr21:44106986-44107486,-0.1279413248543589,,43,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr2:158936929-158937429,-0.1160280433314241,,65,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr2:179657144-179657644,-0.0965618128928027,,153,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr2:186717361-186717861,-0.0935841168736738,,179,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr2:200695145-200695645,0.1125543118947084,,73,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr22:17726822-17727322,0.0984868958834394,,143,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr2:217909988-217910488,0.1016121105381668,,126,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr22:39994876-39995376,-0.1357784000866972,,35,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr22:40261653-40262153,0.1015306257176231,,127,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr2:25161365-25161865,-0.1149740160632104,,67,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr2:30239891-30240391,-0.151798160679707,,15,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr2:33083587-33084087,0.1093406432613684,,86,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr2:38960203-38960703,-0.1595492016917291,,12,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr2:39300614-39301114,-0.1023265319592422,,120,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr2:46393-46893,0.104508074608239,,111,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr2:68732472-68732972,-0.105165661045457,,104,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr2:7773320-7773820,0.1051590051749672,,105,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr2:85410138-85410638,0.0995768065853895,,136,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr2:9258841-9259341,0.1007964372677288,,130,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr2:9262826-9263326,0.1400352504425399,,25,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr3:114899469-114899969,0.1098903358771825,,84,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr3:13548820-13549320,-0.1077436515558158,,91,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr3:13559717-13560217,-0.1230203706780808,,49,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr3:148727218-148727718,0.1369521922816131,,32,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr3:148790784-148791284,0.1831539301129693,,7,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr3:31390470-31390970,-0.0945274637800305,,166,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr3:46097864-46098364,-0.1116360470241054,,76,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr3:52172298-52172798,0.0952510135823582,,161,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr3:8482160-8482660,-0.110504245951458,,80,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr4:10457177-10457677,-0.1354664194073174,,36,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr4:55008291-55008791,0.2042781490435779,,3,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr4:55125353-55125853,0.1083727263819468,,87,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr4:81599618-81600118,-0.1102832274676902,,81,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr4:8472768-8473268,-0.0978520050732457,,146,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr5:111779143-111779643,-0.1078760715598461,,89,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr5:1222932-1223432,-0.1130374948376919,,71,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr5:141420854-141421354,-0.1017125755318579,,125,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr5:14762485-14762985,-0.1069701416529527,,95,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr5:170809494-170809994,-0.1454178603119902,,21,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr5:52957264-52957764,-0.1191863706568716,,55,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr5:59480813-59481313,-0.0928273192404033,,188,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr5:78547720-78548220,-0.1054919833770415,,102,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr5:98428683-98429183,0.105856724709666,,101,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr6:11044066-11044566,-0.1054492447182558,,103,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr6:125020313-125020813,-0.1030259121991913,,118,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr6:137824030-137824530,0.0972826498611884,,149,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr6:147589505-147590005,-0.0931486075459212,,185,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr6:148217876-148218376,-0.0922537834677077,,196,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr6:26224882-26225382,-0.2054256854080668,,2,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr6:31927434-31927934,-0.1319869725330178,,38,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr6:35601865-35602365,0.1175106735641901,,61,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr6:35726123-35726623,0.1010820477136351,,129,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr6:37244631-37245131,0.1302853615682282,,42,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr6:41286494-41286994,0.1067671328189562,,97,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr6:41655845-41656345,-0.114801535914286,,68,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr6:43644859-43645359,-0.0934859227286865,,180,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr6:6927937-6928437,0.1022524833371261,,121,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr6:73394575-73395075,-0.1001055644364173,,133,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr6:7760975-7761475,-0.1074661211817068,,94,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr7:116499398-116499898,0.1383029201680541,,28,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr7:116524579-116525079,0.1652087400683808,,9,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr7:116525999-116526499,0.1584876061905815,,14,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr7:131250201-131250701,0.1376118329154347,,30,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr7:132080985-132081485,0.1049511052489407,,107,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr7:23474113-23474613,-0.0940725298183998,,173,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr7:25854995-25855495,0.33536372936346,,0,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr7:25856877-25857377,0.1737549362200089,,8,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr7:27095869-27096369,0.1126233472892993,,72,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr7:75624055-75624555,-0.1362348500598735,,34,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr7:92681520-92682020,0.0942350935089122,,169,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr7:98284307-98284807,0.094222602766495,,170,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr8:107490273-107490773,0.0986579168969738,,142,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr8:117910481-117910981,-0.1146504952030179,,69,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr8:21674546-21675046,-0.1486678211572729,,17,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr8:23995790-23996290,-0.1173437980206968,,62,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr8:37899343-37899843,-0.0922302009624186,,197,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr8:65981398-65981898,-0.1124754735351291,,74,RidgeCV
pfc_to_perturbation,gse294103_sirt6_shap_ridge_clock,ATAC,All cells,chr8:66022179-66022679,0.131568304781335,,40,RidgeCV
